"id_analyse","nom_analyse","nom_prenom","nageur_sexe","competition_nom","mois_annee","distance_course","style_nage","round","temps_final","temps_reaction","temps_vol","temps_depart","DISTANCE_FIN_COULEE","LONGUEUR","TEMPS_FIN_COULEE","TEMPS_DE_PASSAGE"
"1295114","50 Brasse Finale CF 2017 STRASBOURG",LOTH Matthias,m,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,29.54,0.68,1.0,1.6800000000000002,"13.62","0","6.42","29.54"
"1295115","100 Papillon Finale CF 2017 STRASBOURG",ARLANDIS Anais,f,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,61.51,0.65,0.89,1.54,"9.38;56.68","0;50","4.42;32.71","28.8;61.51"
"1295116","100 Papillon Finale CF 2017 STRASBOURG",WATTEL Marie,f,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,59.31,0.68,0.99,1.67,"12.48;58.23","0;50","5.75;32.42","27.63;59.31"
"1295117","100 Papillon Finale CF 2017 STRASBOURG",GASTALDELLO Beryl,f,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,58.03,0.65,0.93,1.58,"13.88;62.47","0;50","6.08;34.21","26.95;58.03"
"1295118","100 Papillon Finale CF 2017 STRASBOURG",BRUNO Justine,f,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,61.06,0.7,0.86,1.56,"9.7;57.09","0;50","4.58;32.67","28.49;61.06"
"1295119","100 Papillon Finale CF 2017 STRASBOURG",DEL'HOMME Laurine,f,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,62.63,0.71,1.1,1.81,"11.69;58.13","0;50","5.51;33.69","28.75;62.63"
"1295121","200 4 Nages Finale CF 2017 STRASBOURG",LIMOZIN Emmanuel,m,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,126.54,0.59,0.94,1.5299999999999998,"13.71;57.8;109.36;156.14","0;50;100;150","5.61;31.52;65.89;100.49","26.99;60.01;97.16;126.54"
"1295122","200 4 Nages Finale CF 2017 STRASBOURG",PEDURAND Ganesh,m,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,123.03,0.57,0.96,1.5299999999999998,"11.79;58.99;110.18;155.28","0;50;100;150","4.84;31.32;64.77;96.6","26.21;58.32;93.59;123.03"
"1295123","200 4 Nages Finale CF 2017 STRASBOURG",BERRY Theo,m,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,122.44,0.69,1.08,1.77,"13.26;57.05;109.84;155.89","0;50;100;150","5.73;30.08;64.04;95.89","26.07;57.86;92.49;122.44"
"1295124","200 4 Nages Finale CF 2017 STRASBOURG",LESPARRE Tanguy,m,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,124.7,0.66,1.05,1.71,"13.15;57.2;109.46;156.37","0;50;100;150","5.68;31.1;65.57;98.85","26.63;59.53;95.2;124.7"
"1295126","100 Papillon Finale CF 2017 STRASBOURG",PEDRO-LEAL Dorian,m,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,54.45,0.65,1.05,1.7000000000000002,"13.7;63.54","0;50","5.49;32.18","24.85;54.45"
"1295127","100 Papillon Finale CF 2017 STRASBOURG",PIJULET Paul,m,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,53.53,0.64,1.06,1.7000000000000002,"15.09;63.88","0;50","5.84;32.11","24.67;53.53"
"1295128","100 Papillon Finale CF 2017 STRASBOURG",METELLA Mehdy,m,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,51.36,0.67,1.14,1.81,"15.65;63.47","0;50","6.03;30.86","23.85;51.36"
"1295130","100 Papillon Finale CF 2017 STRASBOURG",ROCH Nans,m,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,53.52,0.63,0.94,1.5699999999999998,"13.75;64.34","0;50","5.63;32.93","25.17;53.52"
"1295131","100 Papillon Finale CF 2017 STRASBOURG",COELHO Jordan,m,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,53.93,0.65,1.02,1.67,"15.39;64.12","0;50","6.13;33.24","25.55;53.93"
"1295132","100 Papillon Finale CF 2017 STRASBOURG",HENRY ARRENOUS Pierre,m,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,53.89,0.65,1.06,1.71,"15;62.66","0;50","6.01;32.17","25;53.89"
"1295134","100 Papillon Finale CF 2017 STRASBOURG",CACHOT Arthur,m,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,55.61,0.61,1.0,1.6099999999999999,"12.81;60.58","0;50","5.51;31.69","25.55;55.61"
"1295135","100 Papillon Finale CF 2017 STRASBOURG",MROWINSKI Romain,m,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,55.72,0.6,0.99,1.5899999999999999,"12.84;60.36","0;50","5.22;32.05","26.2;55.72"
"1295136","100 Papillon Finale CF 2017 STRASBOURG",HEUGEL Florent,m,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,54.42,0.73,1.08,1.81,"15.2;61.63","0;50","6.19;32.16","25.74;54.42"
"1295137","100 Papillon Finale CF 2017 STRASBOURG",COMTE Serguei,m,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,54.84,0.6,1.0,1.6,"13.08;58.52","0;50","5.37;30.12","25.47;54.84"
"1295138","100 Papillon Finale CF 2017 STRASBOURG",VERMOREL Nicolas,m,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,54.91,0.6,0.9,1.5,"14.77;59.97","0;50","5.78;30.91","25.67;54.91"
"1295139","100 Papillon Finale CF 2017 STRASBOURG",MARSAU Matthias,m,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,55.77,0.65,0.89,1.54,"12.91;58.33","0;50","5.51;30.75","26.19;55.77"
"1295140","200 Brasse Finale CF 2017 STRASBOURG",JOLLY Lucie,f,CF 2017 STRASBOURG,"2017-05","200",Brasse,Finale,159.82,0.66,1.04,1.7000000000000002,"11.59;59.01;108.96;158.68","0;50;100;150","6.57;42.2;83.24;124.44","35.79;76.66;118.19;159.82"
"1295141","200 Brasse Finale CF 2017 STRASBOURG",HUFFNER Geraldine,f,CF 2017 STRASBOURG,"2017-05","200",Brasse,Finale,156.84,0.74,0.97,1.71,"11.07;58.93;108.82;158.36","0;50;100;150","6.44;41.29;81.11;121.37","35.08;74.76;115.24;156.84"
"1295142","200 Brasse Finale CF 2017 STRASBOURG",BASSO-BERT Clara,f,CF 2017 STRASBOURG,"2017-05","200",Brasse,Finale,155.37,0.72,0.96,1.68,"10.77;58.46;108.43;158.07","0;50;100;150","6.32;40.63;80.09;120.3","34.96;73.98;114.37;155.37"
"1295143","200 Brasse Finale CF 2017 STRASBOURG",CUCUMEL Romy,f,CF 2017 STRASBOURG,"2017-05","200",Brasse,Finale,154.32,0.77,1.12,1.8900000000000001,"11.05;57.97;107.58;157.42","0;50;100;150","6.09;40.02;78.88;119.35","34.5;73.7;114.27;154.32"
"1295144","200 Brasse Finale CF 2017 STRASBOURG",GRENOUILLAT Alexia,f,CF 2017 STRASBOURG,"2017-05","200",Brasse,Finale,155.48,0.57,0.88,1.45,"9.72;57.68;107.47;157.22","0;50;100;150","5.58;40.04;78.93;119.46","35.16;74.11;114.77;155.48"
"1295145","200 Brasse Finale CF 2017 STRASBOURG",HERVE Nolwenn,f,CF 2017 STRASBOURG,"2017-05","200",Brasse,Finale,158.89,0.69,0.96,1.65,"11.21;58.67;107.8;157.38","0;50;100;150","6.1;40.51;79.39;120.71","34.77;73.86;115.52;158.89"
"1295146","100 Brasse Finale CF 2017 STRASBOURG",BLANCHARD Morgane,f,CF 2017 STRASBOURG,"2017-05","100",Brasse,Finale,71.12,0.68,0.95,1.63,"9.97;57.55","0;50","5.45;38.83","33.59;71.12"
"1295147","100 Brasse Finale CF 2017 STRASBOURG",DEVALUEZ Aureane,f,CF 2017 STRASBOURG,"2017-05","100",Brasse,Finale,71.21,0.67,0.96,1.63,"10.87;58.06","0;50","5.93;39.73","34.01;71.21"
"1295148","100 Brasse Finale CF 2017 STRASBOURG",BASSO-BERT Clara,f,CF 2017 STRASBOURG,"2017-05","100",Brasse,Finale,71.84,0.77,1.04,1.81,"10.64;57.98","0;50","6.11;39.33","33.48;71.84"
"1295149","100 Brasse Finale CF 2017 STRASBOURG",KITCHING Carmella,f,CF 2017 STRASBOURG,"2017-05","100",Brasse,Finale,71.89,0.72,0.97,1.69,"9.92;57.97","0;50","5.27;37.74","32.51;71.89"
"1295150","100 Brasse Finale CF 2017 STRASBOURG",PAQUIT Laura,f,CF 2017 STRASBOURG,"2017-05","100",Brasse,Finale,72.88,0.74,0.99,1.73,"10.14;58.65","0;50","5.74;40.24","34.32;72.88"
"1295151","100 Brasse Finale CF 2017 STRASBOURG",SIMON Charlotte,f,CF 2017 STRASBOURG,"2017-05","100",Brasse,Finale,72.42,0.73,1.08,1.81,"13.16;60.06","0;50","6.99;40.97","34.06;72.42"
"1295152","100 Brasse Finale CF 2017 STRASBOURG",ESCANDE Melanie,f,CF 2017 STRASBOURG,"2017-05","100",Brasse,Finale,73.35,0.75,0.94,1.69,"9.91;58.23","0;50","5.66;39.8","34.15;73.35"
"1295153","100 Brasse Finale CF 2017 STRASBOURG",ONOLFO Emma,f,CF 2017 STRASBOURG,"2017-05","100",Brasse,Finale,72.7,0.67,0.98,1.65,"8.65;57.64","0;50","4.81;39.6","34.27;72.7"
"1295154","400 4 Nages Finale CF 2017 STRASBOURG",LESAFFRE Fantine,f,CF 2017 STRASBOURG,"2017-05","400","4 Nages",Finale,281.64,0.73,1.05,1.78,"10.58;52.14;107.11;151.56;208.2;258.3;305.72;355.89","0;50;100;150;200;250;300;350","5.15;33.74;68.53;102.81;140.94;181.05;218.97;251.98","29.37;63.79;99.84;135.15;174.87;215;249.3;281.64"
"1295155","50 Brasse Finale CF 2017 STRASBOURG",HERVE Nolwenn,f,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,32.49,0.65,0.96,1.6099999999999999,"10.73","0","5.7","32.49"
"1295156","50 Brasse Finale CF 2017 STRASBOURG",SERRAMOGLIA Kelia,f,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,32.81,0.62,0.83,1.45,"10.48","0","5.68","32.81"
"1295157","50 Brasse Finale CF 2017 STRASBOURG",GALLEGO Solene,f,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,31.74,0.61,0.98,1.5899999999999999,"11.69","0","5.97","31.74"
"1295158","50 Brasse Finale CF 2017 STRASBOURG",KITCHING Carmella,f,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,32.76,0.74,1.02,1.76,"9.85","0","5.07","32.76"
"1295159","50 Brasse Finale CF 2017 STRASBOURG",DOBRAL Coralie,f,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,33.4,0.69,1.0,1.69,"10.31","0","5.65","33.4"
"1295160","50 Brasse Finale CF 2017 STRASBOURG",DEBERGHES Fanny,f,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,31.8,0.68,1.0,1.6800000000000002,"10.59","0","5.69","31.8"
"1295161","50 Brasse Finale CF 2017 STRASBOURG",GRENOUILLAT Alexia,f,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,32.55,0.54,0.86,1.4,"8.58","0","4.69","32.55"
"1295162","200 Nage Libre Finale CF 2017 STRASBOURG",MOREL Alizee,f,CF 2017 STRASBOURG,"2017-05","200",Nage Libre,Finale,119.93,0.7,0.86,1.56,"9.4;55.14;105.53;154.73","0;50;100;150","4.6;30.9;61.8;92.61","28.57;59.41;90.51;119.93"
"1295163","200 Nage Libre Finale CF 2017 STRASBOURG",VIGUIER Manon,f,CF 2017 STRASBOURG,"2017-05","200",Nage Libre,Finale,121.3,0.72,1.04,1.76,"10.49;56.27;106.4;155.74","0;50;100;150","4.91;31.49;62.51;93.62","28.59;59.64;90.83;121.3"
"1295164","200 Nage Libre Finale CF 2017 STRASBOURG",TOUATI Assia,f,CF 2017 STRASBOURG,"2017-05","200",Nage Libre,Finale,121.46,0.76,1.11,1.87,"9.96;55.85;105.72;155.15","0;50;100;150","4.72;31.59;61.95;92.58","28.76;59.27;90.4;121.46"
"1295165","200 Nage Libre Finale CF 2017 STRASBOURG",BONNET Charlotte,f,CF 2017 STRASBOURG,"2017-05","200",Nage Libre,Finale,115.8,0.71,0.95,1.66,"11.65;55.93;105.78;155.64","0;50;100;150","5.05;29.25;58.24;88.27","26.71;55.64;85.78;115.8"
"1295167","200 4 Nages Finale CF 2017 STRASBOURG",FROUIN Meghan,f,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,144.54,0.64,1.0,1.6400000000000001,"10.66;57.38;107.96;155.79","0;50;100;150","5.08;35.33;74.13;115.16","30.65;68.61;111.59;144.54"
"1295168","200 4 Nages Finale CF 2017 STRASBOURG",SIMONETTI Romane,f,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,143.04,0.6,0.91,1.51,"11.57;57.44;108.04;155.88","0;50;100;150","5.64;35.14;72.01;113.16","30.04;66.48;109.06;143.04"
"1295169","200 4 Nages Finale CF 2017 STRASBOURG",PAQUIT Laura,f,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,143.22,0.72,1.0,1.72,"11.15;60.17;107.61;155.7","0;50;100;150","5.64;38.47;75.18;113.3","31.63;69.76;109.64;143.22"
"1295170","200 4 Nages Finale CF 2017 STRASBOURG",JEANNERET Valentine,f,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,143.29,0.69,1.0,1.69,"10.66;57.3;107.78;155.3","0;50;100;150","5.26;34.91;73.19;114.08","30.13;67.71;110.62;143.29"
"1295171","200 4 Nages Finale CF 2017 STRASBOURG",TOVEN Anais,f,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,144.57,0.69,1.05,1.74,"9.87;56.17;107.56;155.19","0;50;100;150","4.93;34.64;73.11;114.04","30.51;67.55;110.5;144.57"
"1295172","100 Papillon Finale CF 2017 STRASBOURG",GUIRADO Lou,f,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,64.87,0.7,1.04,1.74,"11.15;57.44","0;50","5.62;34.92","30;64.87"
"1295173","100 Papillon Finale CF 2017 STRASBOURG",DESBORDES Joana,f,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,63.4,0.7,0.95,1.65,"10.51;57.73","0;50","5.06;34.05","29.44;63.4"
"1295174","100 Papillon Finale CF 2017 STRASBOURG",TOVEN May,f,CF 2017 STRASBOURG,"2017-05","100",Papillon,Finale,64.0,0.73,1.05,1.78,"11.57;58.44","0;50","5.81;35.13","29.7;64"
"1295176","200 4 Nages Finale CF 2017 STRASBOURG",LAURE Guillaume,m,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,122.52,0.64,0.94,1.58,"12.09;62.96;109.56;156.29","0;50;100;150","5.19;34.04;64.17;96.76","26.59;58.03;93.34;122.52"
"1295177","200 4 Nages Finale CF 2017 STRASBOURG",COTON Quentin,m,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,123.76,0.63,1.06,1.69,"13.04;57.91;109.85;155.27","0;50;100;150","5.72;32.16;66.49;96.85","27.45;60.77;94;123.76"
"1295178","200 4 Nages Finale CF 2017 STRASBOURG",MATHIEU Geoffroy,m,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,125.31,0.73,0.96,1.69,"14.61;60.52;109.9;160.68","0;50;100;150","6.3;33.34;65.05;102.5","26.99;58.5;96.33;125.31"
"1295179","200 4 Nages Finale CF 2017 STRASBOURG",HELMBACHER Samy,m,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,124.4,0.64,1.07,1.71,"11.56;59.36;109.19;155.21","0;50;100;150","5.24;32.8;64.9;98.48","27.16;59.28;95.41;124.4"
"1295180","100 Nage Libre Series CF 2017 STRASBOURG",BONNET Charlotte,f,CF 2017 STRASBOURG,"2017-05","100",Nage Libre,Series,54.71,0.66,0.89,1.55,"12.49;56.66","0;50","5.33;29.17","26.28;54.71"
"1295181","100 Nage Libre Series CF 2017 STRASBOURG",SANTAMANS Anna,f,CF 2017 STRASBOURG,"2017-05","100",Nage Libre,Series,55.63,0.59,0.91,1.5,"10.11;57.11","0;50","4.42;29.52","26.31;55.63"
"1295182","100 Nage Libre Series CF 2017 STRASBOURG",DESBORDES Joana,f,CF 2017 STRASBOURG,"2017-05","100",Nage Libre,Series,57.07,0.68,0.92,1.6,"10.02;56.6","0;50","4.65;30.54","27.58;57.07"
"1295183","100 Nage Libre Series CF 2017 STRASBOURG",DUHAMEL Cyrielle,f,CF 2017 STRASBOURG,"2017-05","100",Nage Libre,Series,57.6,0.71,1.1,1.81,"9.01;55.66","0;50","4.23;30.46","27.84;57.6"
"1295186","100 Nage Libre Series CF 2017 STRASBOURG",GASTALDELLO Beryl,f,CF 2017 STRASBOURG,"2017-05","100",Nage Libre,Series,55.79,0.64,0.91,1.55,"13.97;59.3","0;50","5.95;31.03","26.66;55.79"
"1295187","100 Nage Libre Series CF 2017 STRASBOURG",HACHE Cloe,f,CF 2017 STRASBOURG,"2017-05","100",Nage Libre,Series,56.22,0.64,0.87,1.51,"10.87;56.13","0;50","4.9;29.95","27.05;56.22"
"1295188","100 Nage Libre Series CF 2017 STRASBOURG",WATTEL Marie,f,CF 2017 STRASBOURG,"2017-05","100",Nage Libre,Series,56.02,0.67,0.96,1.63,"11.96;57.19","0;50","5.27;30.23","26.97;56.02"
"1295189","100 Nage Libre Series CF 2017 STRASBOURG",PICAULT Solweig,f,CF 2017 STRASBOURG,"2017-05","100",Nage Libre,Series,58.6,0.69,0.99,1.68,"12.11;56.62","0;50","5.74;31.19","28.06;58.6"
"1295190","100 Nage Libre Series CF 2017 STRASBOURG",NOWACZYK Lison,f,CF 2017 STRASBOURG,"2017-05","100",Nage Libre,Series,58.7,0.72,1.0,1.72,"10.38;54.8","0;50","5.03;30.26","28.08;58.7"
"1295192","50 Brasse Finale CF 2017 STRASBOURG",DUFAYARD Lucas,m,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,29.45,0.68,1.11,1.79,"12.35","0","5.86","29.45"
"1295193","50 Brasse Finale CF 2017 STRASBOURG",DEBAERE Stephane,m,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,29.1,0.6,0.87,1.47,"13.62","0","5.92","29.1"
"1295194","50 Brasse Finale CF 2017 STRASBOURG",VIQUERAT Antoine,m,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,29.31,0.68,0.99,1.67,"12.88","0","6.03","29.31"
"1295195","50 Brasse Finale CF 2017 STRASBOURG",M'RABET Talal,m,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,29.07,0.68,1.11,1.79,"11.48","0","5.52","29.07"
"1295196","50 Brasse Finale CF 2017 STRASBOURG",OSWALD Thomas,m,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,29.41,0.67,1.04,1.71,"11.39","0","5.34","29.41"
"1295197","50 Brasse Finale CF 2017 STRASBOURG",OLIER Cyril,m,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,29.73,0.66,1.02,1.6800000000000002,"11.99","0","5.69","29.73"
"1295198","50 Brasse Finale CF 2017 STRASBOURG",ROSSILLON Virgile,m,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,29.83,0.66,1.01,1.67,"11.86","0","5.89","29.83"
"1295199","50 Brasse Finale CF 2017 STRASBOURG",ERBA Benjamin,m,CF 2017 STRASBOURG,"2017-05","50",Brasse,Finale,29.69,0.61,1.04,1.65,"11.36","0","5.24","29.69"
"12952","50 Dos Finale CF 2018 SAINT RAPHAEL",SCRIVIN Julia,f,CF 2018 SAINT RAPHAEL,"2018-05","50",Dos,Finale,29.5,0.57,0.81,1.38,"15","0","7.93","29.5"
"1295201","200 4 Nages Finale CF 2017 STRASBOURG",RENARD Geoffrey,m,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,127.75,0.5,0.73,1.23,"12.56;59.46;109.18;156.1","0;50;100;150","5.21;32.18;64.25;100.04","26.79;58.37;96.38;127.75"
"1295202","200 4 Nages Finale CF 2017 STRASBOURG",BOULIER Romain,m,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,129.23,0.62,0.87,1.49,"11.41;61.15;109.46;158.27","0;50;100;150","4.68;33.42;67.18;103.25","26.75;60.88;98.55;129.23"
"1295203","200 4 Nages Finale CF 2017 STRASBOURG",M'RABET Taki,m,CF 2017 STRASBOURG,"2017-05","200","4 Nages",Finale,122.67,0.68,1.0,1.6800000000000002,"13.8;60.02;109.98;156.32","0;50;100;150","5.77;32.21;64.42;97.09","26.36;58.2;93.4;122.67"
"1295204","200 Nage Libre Finale CF 2017 STRASBOURG",PETIT Cassandra,f,CF 2017 STRASBOURG,"2017-05","200",Nage Libre,Finale,123.29,0.72,1.03,1.75,"7.71;55.09;105;154.29","0;50;100;150","3.83;31.55;62.39;94.01","29.23;60.24;92.12;123.29"
"1295205","200 Nage Libre Finale CF 2017 STRASBOURG",COUSSON Clothilde,f,CF 2017 STRASBOURG,"2017-05","200",Nage Libre,Finale,125.45,0.64,0.94,1.58,"10.86;55.45;105.09;155.16","0;50;100;150","5.03;31.14;62.3;94.91","28.81;60.1;92.72;125.45"
"1295206","200 Nage Libre Finale CF 2017 STRASBOURG",DESBORDES Joana,f,CF 2017 STRASBOURG,"2017-05","200",Nage Libre,Finale,123.9,0.68,0.91,1.59,"9.87;56.06;105.7;155.77","0;50;100;150","4.65;31.68;62.4;93.87","28.79;59.77;91.11;123.9"
"1295207","200 Nage Libre Finale CF 2017 STRASBOURG",CASSIGNOL Oceane,f,CF 2017 STRASBOURG,"2017-05","200",Nage Libre,Finale,125.83,0.65,1.09,1.7400000000000002,"9.38;54.72;104.29;154.72","0;50;100;150","4.47;31.12;62.36;95.11","29.25;60.67;93.11;125.83"
"1295208","200 Nage Libre Finale CF 2017 STRASBOURG",PROUFF Faustine,f,CF 2017 STRASBOURG,"2017-05","200",Nage Libre,Finale,124.57,0.79,1.1,1.8900000000000001,"12.23;55.83;105.77;155.73","0;50;100;150","5.79;30.93;62.03;94.2","28.53;59.53;91.58;124.57"
"1295209","200 Papillon Finale CF 2017 STRASBOURG",JANY Benjamin,m,CF 2017 STRASBOURG,"2017-05","200",Papillon,Finale,126.06,0.73,1.0,1.73,"12.96;58.57;108.29;159.02","0;50;100;150","5.64;33.48;65.52;98.99","28.52;60.67;93.55;126.06"
"1295211","200 Papillon Finale CF 2017 STRASBOURG",CHOUMILOFF Sacha,m,CF 2017 STRASBOURG,"2017-05","200",Papillon,Finale,124.22,0.65,0.92,1.57,"12.83;57.77;107.92;157.34","0;50;100;150","5.49;32.15;63.61;95.58","27.54;59;91.16;124.22"
"1295212","200 Papillon Finale CF 2017 STRASBOURG",MARY Thibaut,m,CF 2017 STRASBOURG,"2017-05","200",Papillon,Finale,122.99,0.61,0.93,1.54,"11.44;57.56;107.44;157.1","0;50;100;150","4.88;30.93;62.35;95.2","26.83;58.11;90.89;122.99"
"1295213","400 4 Nages Finale CF 2017 STRASBOURG",DUHAMEL Cyrielle,f,CF 2017 STRASBOURG,"2017-05","400","4 Nages",Finale,286.11,0.67,1.04,1.71,"9.49;58.27;106.69;156.17;207.19;257.55;305.67;355.48","0;50;100;150;200;250;300;350","4.63;35.78;69.24;104.25;142.31;183.77;222.99;255.92","30.12;64.67;101.25;137.15;178.32;219.52;253.4;286.11"
"1295214","400 4 Nages Finale CF 2017 STRASBOURG",CODEVELLE Coralie,f,CF 2017 STRASBOURG,"2017-05","400","4 Nages",Finale,291.1,0.74,1.08,1.82,"12.41;59.06;108.28;157.59;208.09;257.58;305.72;355.42","0;50;100;150;200;250;300;350","6.32;36.28;70.45;107.31;145.61;186.46;226.89;261.12","30.43;64.97;103.08;139.85;180.94;222.93;258.37;291.1"
"1295215","400 4 Nages Finale CF 2017 STRASBOURG",CORMIER Alexane,f,CF 2017 STRASBOURG,"2017-05","400","4 Nages",Finale,298.3,0.87,1.18,2.05,"13.44;57.87;107.55;157.19;207.71;257.95;306.28;356.4","0;50;100;150;200;250;300;350","6.96;36.56;72.68;110.24;149.12;193.37;235.61;268.92","31.39;67.49;106.32;143.39;187.76;231.59;265.82;298.3"
"1295216","400 4 Nages Finale CF 2017 STRASBOURG",BORGOGNO Alizee,f,CF 2017 STRASBOURG,"2017-05","400","4 Nages",Finale,299.31,0.71,1.05,1.76,"12.74;57.28;106.5;156.08;206.31;256.69;305;354.83","0;50;100;150;200;250;300;350","6.55;36.8;73.77;111.35;151.69;194.23;235.73;268.74","31.88;69.45;108.12;147.17;189.71;232.47;266.43;299.31"
"1295218","400 4 Nages Finale CF 2017 STRASBOURG",BOHER Mathilde,f,CF 2017 STRASBOURG,"2017-05","400","4 Nages",Finale,306.44,0.73,0.91,1.6400000000000001,"9.1;57.18;105.31;156.33;207.21;257.16;305.48;355.52","0;50;100;150;200;250;300;350","4.69;36.4;72.99;112.92;153.34;197.08;239.59;274.48","31.52;69.3;109.19;147.84;191.69;235.85;271.7;306.44"
"1295219","400 4 Nages Finale CF 2017 STRASBOURG",SAUREL Alexia,f,CF 2017 STRASBOURG,"2017-05","400","4 Nages",Finale,300.76,0.7,0.98,1.68,"8.52;56.66;106.25;156.28;208.42;258.19;305.98;355.31","0;50;100;150;200;250;300;350","4.58;36.6;74.09;112.74;154.22;196.6;236.89;270.1","32.4;69.88;109.2;147.97;190.19;232.93;267.61;300.76"
"1295221","100 Brasse Series CF 2017 STRASBOURG",DENCAUSSE Jean,m,CF 2017 STRASBOURG,"2017-05","100",Brasse,Series,63.19,0.7,0.99,1.69,"15.58;62.02","0;50","7.23;37.45","31.13;63.19"
"1295222","100 Brasse Series CF 2017 STRASBOURG",CHARRADE Theo,m,CF 2017 STRASBOURG,"2017-05","100",Brasse,Series,64.15,0.68,1.06,1.7400000000000002,"13.34;60.93","0;50","6.35;36.55","29.86;64.15"
"1295223","100 Brasse Series CF 2017 STRASBOURG",LESPARRE Tanguy,m,CF 2017 STRASBOURG,"2017-05","100",Brasse,Series,62.28,0.64,0.99,1.63,"13.3;59.85","0;50","6.24;34.98","28.99;62.28"
"1295224","100 Brasse Series CF 2017 STRASBOURG",COTON Quentin,m,CF 2017 STRASBOURG,"2017-05","100",Brasse,Series,62.23,0.63,1.03,1.6600000000000001,"13.53;60.27","0;50","6.25;35.73","29.67;62.23"
"1295225","100 Brasse Series CF 2017 STRASBOURG",BUSSIERE Theo,m,CF 2017 STRASBOURG,"2017-05","100",Brasse,Series,61.37,0.66,1.1,1.7600000000000002,"13.62;61.04","0;50","6.13;35.6","29.09;61.37"
"1295226","100 Brasse Finale CF 2017 STRASBOURG",GIRARDET Mateo,m,CF 2017 STRASBOURG,"2017-05","100",Brasse,Finale,64.75,0.58,1.01,1.5899999999999999,"15.93;60.06","0;50","7.56;36.59","30.3;64.75"
"1295227","100 Brasse Finale CF 2017 STRASBOURG",AITKACI Carl,m,CF 2017 STRASBOURG,"2017-05","100",Brasse,Finale,65.11,0.72,1.11,1.83,"12.12;58.57","0;50","6.14;36.75","31.4;65.11"
"1295228","100 Brasse Finale CF 2017 STRASBOURG",GROMADA Sebastien,m,CF 2017 STRASBOURG,"2017-05","100",Brasse,Finale,66.64,0.71,1.06,1.77,"13.09;60.01","0;50","6.29;36.93","30.39;66.64"
"1295229","100 Brasse Finale CF 2017 STRASBOURG",RENARD Remi,m,CF 2017 STRASBOURG,"2017-05","100",Brasse,Finale,65.72,0.73,0.89,1.62,"12.36;58.65","0;50","6.14;36.31","30.72;65.72"
"1295230","100 Brasse Finale CF 2017 STRASBOURG",PALFRAY Leo,m,CF 2017 STRASBOURG,"2017-05","100",Brasse,Finale,65.48,0.62,1.13,1.75,"11.44;58.76","0;50","5.98;37.09","31.72;65.48"
